customer_id,full_name,email,segment,region,country,created_at
CUST_000313,Rebecca Brown,wilsonmichael@example.net,Regular,East,Turkmenistan,2021-08-28
CUST_000314,Carol Wagner,shannon43@example.org,Regular,South,Liberia,2019-08-05
CUST_000315,Denise Greene,rileylang@example.net,Regular,West,United Arab Emirates,2023-07-06
CUST_000316,Emily Dillon,brittanyanderson@example.net,Regular,West,Panama,2019-01-08
CUST_000317,Nancy Shaffer,johndixon@example.net,Regular,West,India,2022-11-08
CUST_000318,Cynthia White,jeremyrose@example.com,Regular,East,Ecuador,2022-05-30
CUST_000319,Vincent Thompson,raymondian@example.com,Regular,South,Tunisia,2019-02-01
CUST_000320,Sally Rollins,awarner@example.com,Budget,East,Papua New Guinea,2023-10-21
CUST_000321,Christopher Burns,david79@example.org,Premium,North,Czech Republic,2022-07-21
CUST_000322,Susan Lopez,jwilliams@example.com,Budget,South,Cameroon,2020-05-10
CUST_000323,Ann Barron,williamsemily@example.net,Regular,North,Guinea-Bissau,2022-06-23
CUST_000324,Peter Gomez,leonardvelazquez@example.net,Regular,South,French Guiana,2018-04-03
CUST_000325,Kara Griffith,heather55@example.org,Premium,East,Poland,2021-05-02
CUST_000326,Susan Lewis,rebeccajohnson@example.org,Premium,West,Taiwan,2023-01-14
CUST_000327,Bruce Castillo,rebecca89@example.net,Budget,South,American Samoa,2019-07-16
CUST_000328,Patrick Davis,kellymontgomery@example.net,Premium,South,Peru,2020-07-08
CUST_000329,Heather Miller,xgutierrez@example.net,Premium,West,Switzerland,2022-11-05
CUST_000330,Anthony Woodward,tparker@example.net,Premium,North,Malawi,2019-08-06
CUST_000331,Dale Cox,danielshaw@example.org,Budget,North,Turkey,2018-02-04
CUST_000332,Jennifer Clark,kcook@example.net,Premium,West,Equatorial Guinea,2018-03-19
CUST_000333,William Rose,wmay@example.com,Budget,North,Latvia,2019-06-08
CUST_000334,Gabriella Collins,coltontaylor@example.net,Budget,East,Guernsey,2023-04-10
CUST_000335,Michael Lucas,dominichoward@example.org,Premium,East,British Indian Ocean Territory (Chagos Archipelago),2018-08-16
CUST_000336,Lisa Brown,shelby41@example.net,Regular,East,British Virgin Islands,2020-10-30
CUST_000337,Todd Sheppard,nwolfe@example.com,Regular,West,Saint Vincent and the Grenadines,2023-02-22
CUST_000338,Annette Moses,ritamurphy@example.com,Regular,South,Ethiopia,2018-04-13
CUST_000339,Alicia Hopkins,christopher11@example.net,Regular,East,United Arab Emirates,2022-02-22
CUST_000340,Nicole Jones,suttonthomas@example.com,Regular,South,Northern Mariana Islands,2022-08-24
CUST_000341,Kim Edwards,abigailmiller@example.com,Budget,North,Mozambique,2022-12-07
CUST_000342,Kathryn Rogers,hawkinsjoseph@example.net,Regular,West,Afghanistan,2022-03-28
CUST_000343,Michelle Wagner,bartondaniel@example.net,Regular,South,Antarctica (the territory South of 60 deg S),2021-05-25
CUST_000344,Christopher Wilson,davila@example.com,Premium,South,Saint Martin,2023-06-01
CUST_000345,Donald Ellis,sarah97@example.com,Premium,West,Namibia,2018-07-20
CUST_000346,Courtney Munoz,xpearson@example.org,Regular,North,Malaysia,2023-08-24
CUST_000347,Jenna Miller,hamptoncharles@example.com,Regular,East,Holy See (Vatican City State),2022-07-25
CUST_000348,Todd Park,xmccann@example.org,Budget,West,Algeria,2020-04-25
CUST_000349,Margaret Ryan,bakerbrandon@example.org,Regular,North,New Caledonia,2021-12-25
CUST_000350,Kevin Smith,andersonalexander@example.net,Premium,West,Slovenia,2019-09-05
CUST_000351,John Berger,ericashaw@example.com,Regular,South,Jersey,2019-04-21
CUST_000352,Nicole Carter,bethany97@example.org,Regular,South,Zambia,2018-11-08
CUST_000353,Sherry Rangel,joel28@example.com,Regular,South,Zambia,2020-07-23
CUST_000354,John Sanders,iallen@example.net,Budget,South,Israel,2018-05-19
CUST_000355,Ms. Chelsea Miller,gomezwillie@example.net,Budget,North,Algeria,2019-10-24
CUST_000356,Stephanie Klein,omcpherson@example.com,Regular,West,Korea,2021-01-21
CUST_000357,Rebecca Johnson,fjames@example.com,Regular,East,Argentina,2021-01-31
CUST_000358,Jason Newton,dickersondavid@example.net,Premium,East,Solomon Islands,2018-03-09
CUST_000359,Kristen Baxter,nbecker@example.org,Regular,East,Guatemala,2023-05-03
CUST_000360,Eric Luna,gbass@example.net,Regular,West,Botswana,2019-04-13
CUST_000361,Jacob Mclaughlin,tgreen@example.net,Premium,West,Saint Vincent and the Grenadines,2022-12-07
CUST_000362,James Moreno,jessicahumphrey@example.net,Regular,South,Luxembourg,2020-02-26
CUST_000363,Michelle Bell,ccarey@example.org,Premium,North,Niger,2023-01-26
CUST_000364,George Bailey,shall@example.com,Budget,East,Bosnia and Herzegovina,2023-05-06
CUST_000365,Michael Logan,stephanie43@example.net,Regular,West,Bolivia,2020-03-25
CUST_000366,Brian Reed,bakertracy@example.net,Regular,North,Saudi Arabia,2023-07-20
CUST_000367,Charles Brown,lynchamy@example.org,Budget,South,Cayman Islands,2019-12-05
CUST_000368,Ronald Jordan,anguyen@example.org,Regular,South,Malawi,2023-10-07
CUST_000369,Gregory Morales,wuamber@example.net,Premium,South,San Marino,2023-08-18
CUST_000370,Seth Fox,deborahbenjamin@example.com,Premium,East,Sudan,2022-02-01
CUST_000371,Cheryl Lynch,ywest@example.net,Budget,South,Guinea,2020-07-21
CUST_000372,Dawn Yu,hdunlap@example.net,Budget,West,Egypt,2022-08-07
CUST_000373,William Mora,laura44@example.net,Budget,North,Saint Vincent and the Grenadines,2022-07-14
CUST_000374,Jerry Mitchell,ymurphy@example.org,Regular,South,Saint Vincent and the Grenadines,2021-06-23
CUST_000375,Brian Lyons,pgutierrez@example.org,Regular,South,Puerto Rico,2022-02-06
CUST_000376,Ray Fry,eduardo11@example.org,Regular,East,Reunion,2022-03-14
CUST_000377,Joshua Petty,johnsonapril@example.org,Budget,East,Heard Island and McDonald Islands,2018-10-01
CUST_000378,Anne Lang,pattersonashlee@example.org,Regular,West,Algeria,2021-12-10
CUST_000379,Alison Waller,drivas@example.com,Premium,West,Timor-Leste,2019-11-28
CUST_000380,Kimberly Sharp,ricardo00@example.org,Budget,North,Saint Lucia,2021-06-27
CUST_000381,Tracy French,amandarobinson@example.net,Budget,South,Bermuda,2019-08-24
CUST_000382,Robert Williams,williemorgan@example.org,Premium,West,Gabon,2023-05-07
CUST_000383,Allen Brown,elizabeth18@example.net,Premium,West,Djibouti,2020-06-01
CUST_000384,Shannon Diaz,nreese@example.net,Premium,North,Malta,2018-09-18
CUST_000385,Lisa Kennedy,nbrooks@example.net,Premium,North,Antarctica (the territory South of 60 deg S),2022-11-13
CUST_000386,Michael Martinez Jr.,vgonzalez@example.org,Premium,West,Papua New Guinea,2020-03-10
CUST_000387,Brittany Perkins,stewartmichelle@example.com,Regular,North,Micronesia,2023-10-21
CUST_000388,Cynthia Brown,rknight@example.org,Regular,North,Cambodia,2018-12-01
CUST_000389,Jordan Peters,jamescastaneda@example.net,Regular,West,French Southern Territories,2023-09-08
CUST_000390,Mr. Aaron Walters,taylorbrittany@example.org,Regular,East,Switzerland,2023-01-17
CUST_000391,Lisa Cuevas,samuel73@example.com,Regular,West,Mongolia,2019-01-29
CUST_000392,Stuart Lopez,sarahgraham@example.com,Regular,East,Korea,2022-11-08
CUST_000393,Monique Navarro,byrdmatthew@example.net,Regular,West,Egypt,2020-09-11
CUST_000394,Aaron Mcbride,davidlutz@example.net,Regular,East,Czech Republic,2021-01-18
CUST_000395,Amy Hernandez,wjones@example.org,Budget,East,Maldives,2021-03-10
CUST_000396,Cynthia Rocha,tiffanywilliams@example.org,Regular,East,Montenegro,2019-03-25
CUST_000397,Sabrina Campbell,lisaharper@example.com,Regular,North,Korea,2021-11-26
CUST_000398,Dawn Carey,william32@example.net,Premium,North,United States of America,2020-08-18
CUST_000399,Christine Vasquez,fowlerrodney@example.net,Regular,West,Sierra Leone,2022-03-15
CUST_000400,Monique Mcpherson,thorntonbarbara@example.net,Regular,West,Faroe Islands,2022-06-12
CUST_000401,Zachary King,ramseyjoshua@example.org,Regular,West,Greece,2023-11-20
CUST_000402,Aaron Baker,robinthomas@example.com,Regular,North,Uruguay,2019-03-24
CUST_000403,Shannon Butler,melindacole@example.com,Budget,East,Marshall Islands,2019-01-09
CUST_000404,Heather Johnson DDS,gainesjennifer@example.net,Regular,West,Jamaica,2021-11-07
CUST_000405,Katelyn Miller,ubryant@example.org,Regular,South,Zimbabwe,2022-12-19
CUST_000406,Shawn Smith,smithcrystal@example.org,Premium,West,Burkina Faso,2019-09-10
CUST_000407,Daniel Snyder,donald41@example.org,Budget,North,Macao,2020-08-05
CUST_000408,Hannah Mckenzie,angela92@example.com,Budget,East,South Africa,2018-12-05
CUST_000409,Louis Brown,jacksonmichael@example.com,Budget,North,Tuvalu,2023-12-28
CUST_000410,Jonathan King,johnsnyder@example.org,Regular,West,Saint Kitts and Nevis,2018-06-30
CUST_000411,Shelly Higgins,gibsonpaul@example.com,Budget,East,Qatar,2022-11-12
CUST_000412,Victoria Vargas,wallen@example.net,Regular,West,Pitcairn Islands,2021-09-11
CUST_000413,Laura Whitney,matthew19@example.com,Budget,North,Reunion,2020-08-26
CUST_000414,Daniel Rodriguez,david44@example.net,Premium,North,Maldives,2018-03-28
CUST_000415,Tina Lewis,nicholsjeffrey@example.com,Regular,South,New Caledonia,2022-08-18
CUST_000416,Jonathan Parker,wsavage@example.net,Regular,South,Moldova,2023-01-28
CUST_000417,Charles Nelson,john88@example.org,Regular,North,Botswana,2021-07-31
CUST_000418,Nancy Jimenez,johnnovak@example.org,Budget,East,Estonia,2020-10-21
CUST_000419,Cindy Myers,nicolerichmond@example.org,Regular,North,Uganda,2018-06-28
CUST_000420,Joan Key,diane66@example.net,Regular,South,United States Minor Outlying Islands,2019-04-22
CUST_000421,Kelly Turner,johnsonrobert@example.net,Regular,West,Belgium,2023-05-15
CUST_000422,Natalie Cortez,brent08@example.org,Regular,East,Rwanda,2018-11-10
CUST_000423,Douglas Kennedy,corey45@example.org,Budget,North,Iraq,2022-03-18
CUST_000424,Amy Osborne,rthompson@example.net,Regular,West,Philippines,2021-11-01
CUST_000425,Carolyn Curtis,williamskevin@example.net,Budget,East,French Guiana,2019-09-11
CUST_000426,Hannah Lozano,matthewmiles@example.com,Budget,West,Bahrain,2020-05-10
CUST_000427,Stephanie Ellis,melissamartinez@example.org,Regular,West,Russian Federation,2020-11-04
CUST_000428,Kevin Joseph,brandonwhite@example.net,Budget,West,Afghanistan,2022-01-23
CUST_000429,Kristina Farmer,delacruztamara@example.com,Budget,North,Nepal,2018-06-12
CUST_000430,Mr. Tony Simpson,vquinn@example.org,Premium,South,Korea,2021-11-05
CUST_000431,Todd Robinson,gabrielaburns@example.com,Regular,North,Swaziland,2019-01-03
CUST_000432,Tony Jimenez,kevingillespie@example.net,Regular,West,Albania,2020-09-21
CUST_000433,Lori Walsh,xrichardson@example.org,Regular,West,Guinea-Bissau,2019-10-15
CUST_000434,Renee Nelson,bnunez@example.org,Regular,South,Solomon Islands,2019-07-16
CUST_000435,Samantha Bowers,donnathompson@example.net,Regular,South,Algeria,2020-02-02
CUST_000436,Calvin Patterson,yclements@example.com,Regular,South,Liechtenstein,2023-05-03
CUST_000437,Jose Chang,jacksonjennifer@example.net,Regular,South,Paraguay,2020-01-06
CUST_000438,Michael Taylor,owensrodney@example.org,Budget,North,Bahamas,2020-03-16
CUST_000439,Shawn Snyder,christopher66@example.net,Budget,North,Hong Kong,2023-05-24
CUST_000440,Chloe Hernandez,christopher31@example.net,Regular,North,Martinique,2018-05-29
CUST_000441,Tiffany Duke,singhtina@example.com,Budget,West,Portugal,2021-03-20
CUST_000442,Anne Bradley,katherine91@example.com,Regular,West,Sweden,2020-06-30
CUST_000443,Tammy Reilly,freemantracy@example.org,Regular,West,Lebanon,2018-05-26
CUST_000444,Michael Castillo,kelleremily@example.org,Regular,West,Barbados,2021-11-01
CUST_000445,Shannon Bates,lindseylopez@example.org,Regular,East,Jordan,2022-05-19
CUST_000446,Gregory Wells,jordanlauren@example.net,Regular,West,Montserrat,2023-02-10
CUST_000447,Jon Owens,james07@example.com,Budget,South,Guyana,2020-02-16
CUST_000448,Cynthia Ashley,walshsean@example.org,Regular,North,Mongolia,2022-07-19
CUST_000449,Steven Garcia,jasonwilliams@example.net,Budget,East,Trinidad and Tobago,2020-02-24
CUST_000450,Christina Ortiz,benjamin62@example.com,Budget,West,Anguilla,2019-07-22
CUST_000451,Amber Hudson,matthew56@example.net,Premium,East,Argentina,2023-10-24
CUST_000452,Kimberly Johnson,bellsandy@example.org,Regular,East,Mayotte,2023-11-19
CUST_000453,Christopher Rodriguez,masonhannah@example.org,Budget,North,Albania,2020-02-11
CUST_000454,Eric Welch,thomassantos@example.net,Budget,South,Afghanistan,2022-09-12
CUST_000455,Evelyn Scott,chase21@example.org,Regular,East,Poland,2020-02-02
CUST_000456,Kevin Garrett,maddoxtiffany@example.com,Premium,West,Brunei Darussalam,2022-07-27
CUST_000457,Anthony Heath,jlopez@example.org,Regular,South,Zimbabwe,2023-10-03
CUST_000458,James Mitchell,coffeyamy@example.com,Regular,West,Netherlands Antilles,2022-02-02
CUST_000459,James Harper,richardreed@example.net,Budget,West,Malta,2022-10-26
CUST_000460,Nicholas Vang,elizabeth96@example.net,Budget,North,Andorra,2021-09-02
CUST_000461,Bonnie Clay,david90@example.org,Regular,South,Antarctica (the territory South of 60 deg S),2022-08-12
CUST_000462,Phillip Williams,clarkalan@example.com,Regular,South,Philippines,2018-01-01
CUST_000463,Robert Franklin,anitamcpherson@example.com,Premium,South,Djibouti,2019-04-12
CUST_000464,Jacob Cortez,dcabrera@example.com,Budget,North,Netherlands Antilles,2023-08-17
CUST_000465,Michael Lopez,darrellbarrett@example.org,Budget,North,Senegal,2022-08-13
CUST_000466,Travis Miller,dfarrell@example.net,Regular,North,Belarus,2019-11-14
CUST_000467,Cindy Adams,stephaniesmith@example.org,Premium,West,Namibia,2019-04-14
CUST_000468,Shannon Anderson,michael57@example.com,Regular,West,Portugal,2023-03-06
CUST_000469,Kaitlyn Davis,gglover@example.com,Regular,South,Guinea-Bissau,2022-09-26
CUST_000470,Scott Khan,yolandaballard@example.net,Regular,East,French Guiana,2020-12-26
CUST_000471,Kathryn Watson,ywheeler@example.com,Regular,West,Botswana,2021-06-02
CUST_000472,Anthony Wilson,pollardjoseph@example.org,Regular,North,Armenia,2018-06-08
CUST_000473,Jeffrey Benjamin,patriciawilliams@example.net,Regular,South,Congo,2019-05-07
CUST_000474,Shelby Gonzales,ashleybrown@example.net,Premium,North,Tajikistan,2019-09-21
CUST_000475,Kyle Sherman,donald32@example.com,Budget,North,Chile,2022-03-21
CUST_000476,Suzanne Murphy,thomaswong@example.org,Regular,South,Gabon,2020-12-28
CUST_000477,Maurice Flores,ucook@example.com,Regular,West,Marshall Islands,2018-12-26
CUST_000478,Stephen Martin,darylphillips@example.com,Regular,South,Djibouti,2020-09-29
CUST_000479,Melissa Jones,parkerchristopher@example.net,Budget,South,United Kingdom,2023-06-15
CUST_000480,Kathy Reed,joneskyle@example.org,Budget,West,Georgia,2022-11-30
CUST_000481,Stacey Carrillo,rodneyrivera@example.org,Regular,West,Togo,2021-01-12
CUST_000482,Kathy Haley,roy02@example.com,Budget,West,British Virgin Islands,2020-10-19
CUST_000483,Paul Vincent,nthompson@example.com,Regular,West,Estonia,2022-08-28
CUST_000484,Raven Diaz,osmith@example.org,Regular,North,New Zealand,2021-01-26
CUST_000485,Tammy May,barnesnicole@example.net,Regular,South,Togo,2018-10-02
CUST_000486,Brian Velez,devin84@example.net,Budget,South,Holy See (Vatican City State),2020-04-01
CUST_000487,Shannon Poole,jeffreypitts@example.org,Premium,North,Bermuda,2020-06-12
CUST_000488,Christina Ramirez,oturner@example.net,Regular,North,Marshall Islands,2020-02-03
CUST_000489,Benjamin Frank,anthonycarpenter@example.com,Regular,East,Malaysia,2023-03-20
CUST_000490,Louis Moore,jonathan63@example.com,Budget,South,Belgium,2020-03-04
CUST_000491,Kevin Mccarthy,watkins@example.net,Regular,West,Vietnam,2021-02-23
CUST_000492,Mary Cobb,catherine67@example.org,Regular,South,Mexico,2023-10-11
CUST_000493,Jillian Larson,brent00@example.org,Premium,North,Mayotte,2022-01-15
CUST_000494,Spencer Hayes,ymoyer@example.com,Regular,North,Guadeloupe,2022-06-23
CUST_000495,Joshua Diaz,smithantonio@example.net,Premium,West,Ukraine,2020-02-09
CUST_000496,Alexandra Johnson,monica68@example.net,Regular,East,Saint Vincent and the Grenadines,2021-07-27
CUST_000497,Andrew Murphy,johnsbrittany@example.com,Premium,South,North Macedonia,2022-10-12
CUST_000498,Richard Conway,hknapp@example.com,Premium,South,Guam,2019-01-28
CUST_000499,Teresa Freeman,grantbrenda@example.com,Regular,North,Ecuador,2019-08-16
CUST_000500,Stacey Schneider,nicholasmorales@example.com,Regular,West,Ghana,2023-03-28
CUST_000501,Teresa Kent,carolynpacheco@example.com,Regular,South,Japan,2022-05-19
CUST_000502,Rachel Simmons,cruzbrenda@example.org,Regular,East,United States Minor Outlying Islands,2019-05-23
CUST_000503,Ethan Leonard,aphillips@example.org,Regular,West,Puerto Rico,2020-04-23
CUST_000504,Sonya Mora,kristenmeyer@example.org,Regular,East,United States Virgin Islands,2020-11-14
CUST_000505,Elizabeth Barron,johnbenjamin@example.com,Regular,West,Kuwait,2019-02-10
CUST_000506,Kristi Carpenter,christopher92@example.com,Budget,South,Malta,2020-08-10
CUST_000507,Howard Cox,brendatodd@example.org,Premium,North,Cyprus,2023-05-29
CUST_000508,Melissa Ruiz,martinwilliam@example.com,Regular,West,Yemen,2020-07-20
CUST_000509,Tony Duran,bradfordkaren@example.com,Budget,South,Burkina Faso,2022-05-15
CUST_000510,Heather Huerta,forbescolton@example.net,Regular,East,Bulgaria,2018-02-21
CUST_000511,Julie Kelly,scotttorres@example.net,Regular,North,Indonesia,2021-05-06
CUST_000512,Nicole Golden,emma97@example.com,Budget,North,Eritrea,2020-09-04
CUST_000513,Eric Perez,sherryhubbard@example.com,Premium,North,Kazakhstan,2021-04-03
CUST_000514,Madison Gould,lee84@example.net,Regular,West,Hong Kong,2019-05-02
CUST_000515,Gabriel Snyder,lozanovincent@example.org,Regular,East,Bahrain,2023-08-04
CUST_000516,Kimberly Mercer,jasoncosta@example.org,Budget,West,Lesotho,2020-01-13
CUST_000517,Julie Walker,medinasandra@example.net,Premium,East,Kiribati,2022-12-28
CUST_000518,Adam Hall,xolson@example.org,Premium,South,Hong Kong,2019-01-11
CUST_000519,Mary Mills,gsmith@example.com,Regular,South,Switzerland,2019-12-09
CUST_000520,Jonathan Molina,kimberly87@example.com,Regular,East,Luxembourg,2018-04-03
CUST_000521,Gregory Martinez,michaelmurphy@example.com,Budget,North,Moldova,2018-10-28
CUST_000522,Crystal Jackson,kelleyrodney@example.net,Premium,East,Cape Verde,2018-07-30
CUST_000523,Robert Richardson,ashleythornton@example.org,Regular,West,Netherlands Antilles,2021-09-01
CUST_000524,Anna Gonzalez MD,kellymooney@example.org,Regular,North,Bhutan,2019-03-18
CUST_000525,Bridget Faulkner,fritzangela@example.org,Regular,North,Iraq,2023-03-11
CUST_000526,Patrick Hinton,abrooks@example.net,Premium,South,Fiji,2019-11-08
CUST_000527,Dawn Mcintyre,mjuarez@example.net,Regular,North,Mongolia,2021-12-06
CUST_000528,Madison Zimmerman,wpineda@example.com,Regular,East,Panama,2020-11-05
CUST_000529,Melissa Simmons,heather32@example.org,Budget,West,Denmark,2020-04-06
